word,source,band,tier,in_tangocho,jp
rose,TSL,,TOEIC,,バラ
rubber,TSL,,TOEIC,,ゴム
rug,TSL,,TOEIC,,敷物、じゅうたん
rumor,TSL,,TOEIC,,うわさ
runner,TSL,,TOEIC,,走者、ランナー
safely,TSL,,TOEIC,,安全に、無事に
salad,TSL,,TOEIC,,サラダ
salesman,TSL,,TOEIC,,販売員、営業マン
salespeople,TSL,,TOEIC,,販売員たち
salesperson,TSL,,TOEIC,,販売員、営業担当
salon,TSL,,TOEIC,,店、サロン
sandwich,TSL,,TOEIC,,サンドイッチ
satellite,TSL,,TOEIC,,衛星、人工衛星
satisfactory,TSL,,TOEIC,,満足のいく
sauna,TSL,,TOEIC,,サウナ
scarf,TSL,,TOEIC,,スカーフ、マフラー
scenery,TSL,,TOEIC,,景色、風景
scholarship,TSL,,TOEIC,,奨学金、学識
sculpture,TSL,,TOEIC,,彫刻
seafood,TSL,,TOEIC,,海産物、シーフード
seaside,TSL,,TOEIC,,海辺、海岸
seasonal,TSL,,TOEIC,,季節の、季節限定の
sedan,TSL,,TOEIC,,セダン（型自動車）
seeker,TSL,,TOEIC,,求める人、探求者
seldom,TSL,,TOEIC,,めったに〜しない
seller,TSL,,TOEIC,,売り手、売れ行き商品
semester,TSL,,TOEIC,,学期
seminar,TSL,,TOEIC,,セミナー、研究会
sender,TSL,,TOEIC,,送り主、差出人
separately,TSL,,TOEIC,,別々に
serial,TSL,,TOEIC,,連続の、通し番号の
sew,TSL,,TOEIC,,縫う
sewer,TSL,,TOEIC,,下水道
sharply,TSL,,TOEIC,,急激に、鋭く
shipment,TSL,,TOEIC,,発送、出荷（品）
shopper,TSL,,TOEIC,,買い物客
shortage,TSL,,TOEIC,,不足
shorten,TSL,,TOEIC,,短くする
shortly,TSL,,TOEIC,,まもなく、手短に
showroom,TSL,,TOEIC,,展示室、ショールーム
shuttle,TSL,,TOEIC,,定期往復便、シャトル
sidewalk,TSL,,TOEIC,,歩道
sightsee,TSL,,TOEIC,,観光する
signature,TSL,,TOEIC,,署名、サイン
signify,TSL,,TOEIC,,意味する、示す
silently,TSL,,TOEIC,,静かに、黙って
similarity,TSL,,TOEIC,,類似（点）
simplify,TSL,,TOEIC,,単純化する
sincerely,TSL,,TOEIC,,心から（Sincerely 敬具）
skate,TSL,,TOEIC,,スケートをする
skateboard,TSL,,TOEIC,,スケートボード
sketch,TSL,,TOEIC,,スケッチ、下絵、概略
skim,TSL,,TOEIC,,ざっと読む、すくい取る
sleepy,TSL,,TOEIC,,眠い
sleeve,TSL,,TOEIC,,そで
slot,TSL,,TOEIC,,細長い穴、（予定の）枠
smartphone,TSL,,TOEIC,,スマートフォン
smoothly,TSL,,TOEIC,,滑らかに、順調に
snack,TSL,,TOEIC,,軽食、おやつ
snowy,TSL,,TOEIC,,雪の（多い）
soap,TSL,,TOEIC,,せっけん
soar,TSL,,TOEIC,,急上昇する、舞い上がる
soccer,TSL,,TOEIC,,サッカー
sock,TSL,,TOEIC,,靴下
sofa,TSL,,TOEIC,,ソファ
solar,TSL,,TOEIC,,太陽の、太陽光の
someday,TSL,,TOEIC,,いつか
sometime,TSL,,TOEIC,,いつか、そのうち
soup,TSL,,TOEIC,,スープ
spa,TSL,,TOEIC,,温泉、スパ
spacious,TSL,,TOEIC,,広々とした
spam,TSL,,TOEIC,,迷惑メール
specially,TSL,,TOEIC,,特別に
specialty,TSL,,TOEIC,,専門、名物、得意料理
specification,TSL,,TOEIC,,仕様（書）、明細
spectator,TSL,,TOEIC,,観客、見物人
spill,TSL,,TOEIC,,こぼす、こぼれる
spite,TSL,,TOEIC,,悪意（in spite of 〜にもかかわらず）
spokesperson,TSL,,TOEIC,,広報担当者、代弁者
spouse,TSL,,TOEIC,,配偶者
spray,TSL,,TOEIC,,スプレー（で吹きつける）
spreadsheet,TSL,,TOEIC,,表計算（ソフト）
stack,TSL,,TOEIC,,積み重ね（る）
stadium,TSL,,TOEIC,,競技場、スタジアム
staple,TSL,,TOEIC,,ホチキスで留める、主要な、主食
stapler,TSL,,TOEIC,,ホチキス
stationery,TSL,,TOEIC,,文房具、便箋
statistics,TSL,,TOEIC,,統計（学）
statue,TSL,,TOEIC,,像、彫像
steadily,TSL,,TOEIC,,着実に、絶えず
steak,TSL,,TOEIC,,ステーキ
steer,TSL,,TOEIC,,操縦する、導く
stereo,TSL,,TOEIC,,ステレオ
sticker,TSL,,TOEIC,,ステッカー、シール
stimulus,TSL,,TOEIC,,刺激、励み
stockbroker,TSL,,TOEIC,,証券仲買人
stockholder,TSL,,TOEIC,,株主
storeroom,TSL,,TOEIC,,貯蔵室、物置
strategic,TSL,,TOEIC,,戦略的な
streamline,TSL,,TOEIC,,合理化する、能率化する
strictly,TSL,,TOEIC,,厳密に、厳しく
stripe,TSL,,TOEIC,,しま、ストライプ
submission,TSL,,TOEIC,,提出（物）、服従
subscribe,TSL,,TOEIC,,定期購読する、加入する
subscriber,TSL,,TOEIC,,定期購読者、加入者
subscription,TSL,,TOEIC,,定期購読、加入
subsidize,TSL,,TOEIC,,助成する、補助金を出す
substantially,TSL,,TOEIC,,大幅に、実質的に
subtract,TSL,,TOEIC,,差し引く、引き算する
suburb,TSL,,TOEIC,,郊外
subway,TSL,,TOEIC,,地下鉄
sue,TSL,,TOEIC,,訴える、告訴する
suitcase,TSL,,TOEIC,,スーツケース
suite,TSL,,TOEIC,,スイートルーム、一式
sunny,TSL,,TOEIC,,晴れた
sunscreen,TSL,,TOEIC,,日焼け止め
sunshine,TSL,,TOEIC,,日光、日なた
superb,TSL,,TOEIC,,素晴らしい、極上の
superior,TSL,,TOEIC,,より優れた、上役
supermarket,TSL,,TOEIC,,スーパーマーケット
supervise,TSL,,TOEIC,,監督する、指揮する
supervisor,TSL,,TOEIC,,監督者、上司
surf,TSL,,TOEIC,,波乗りをする、（ネットを）閲覧する
suspicious,TSL,,TOEIC,,怪しい、疑わしい
sweater,TSL,,TOEIC,,セーター
tablecloth,TSL,,TOEIC,,テーブルクロス
tablet,TSL,,TOEIC,,タブレット（端末）、錠剤
tactic,TSL,,TOEIC,,戦術、方策
tag,TSL,,TOEIC,,荷札、タグ
tailor,TSL,,TOEIC,,仕立て屋、（要望に）合わせる
takeover,TSL,,TOEIC,,買収、乗っ取り、引き継ぎ
taker,TSL,,TOEIC,,受け取る人、引き受ける人
tasty,TSL,,TOEIC,,おいしい
tech,TSL,,TOEIC,,技術、テクノロジー
technician,TSL,,TOEIC,,技術者、技師
teen,TSL,,TOEIC,,ティーンエイジャー
telecommunication,TSL,,TOEIC,,電気通信
teller,TSL,,TOEIC,,（銀行の）窓口係
temporarily,TSL,,TOEIC,,一時的に
tempt,TSL,,TOEIC,,誘惑する、そそる
tenant,TSL,,TOEIC,,借家人、テナント
terminal,TSL,,TOEIC,,終着駅、ターミナル、端末
terminate,TSL,,TOEIC,,終了させる、解雇する
termination,TSL,,TOEIC,,終了、解約
terrific,TSL,,TOEIC,,素晴らしい
textbook,TSL,,TOEIC,,教科書
theft,TSL,,TOEIC,,窃盗、盗み
thirsty,TSL,,TOEIC,,のどが渇いた
thorough,TSL,,TOEIC,,徹底的な、完全な
thoroughly,TSL,,TOEIC,,徹底的に、完全に
thrill,TSL,,TOEIC,,わくわくさせる、スリル
thunderstorm,TSL,,TOEIC,,雷雨
tidy,TSL,,TOEIC,,きちんとした、片づける
tile,TSL,,TOEIC,,タイル
timeline,TSL,,TOEIC,,予定表、時系列
timely,TSL,,TOEIC,,タイミングのよい、時宜を得た
timer,TSL,,TOEIC,,タイマー
timetable,TSL,,TOEIC,,時刻表、予定表
toiletry,TSL,,TOEIC,,洗面用品、化粧品
toll,TSL,,TOEIC,,通行料、通話料、犠牲
tomato,TSL,,TOEIC,,トマト
ton,TSL,,TOEIC,,トン
toner,TSL,,TOEIC,,トナー（印刷用）
tow,TSL,,TOEIC,yes,in tow : 引かれて
towel,TSL,,TOEIC,,タオル
trademark,TSL,,TOEIC,,商標、トレードマーク
traditionally,TSL,,TOEIC,,伝統的に
trainee,TSL,,TOEIC,,研修生、実習生
trainer,TSL,,TOEIC,,訓練士、トレーナー
transaction,TSL,,TOEIC,,取引、処理
transit,TSL,,TOEIC,,輸送、通過（in transit 輸送中）
translation,TSL,,TOEIC,,翻訳
translator,TSL,,TOEIC,,翻訳者
transmission,TSL,,TOEIC,,送信、伝達、変速機
transmit,TSL,,TOEIC,,送信する、伝える
trash,TSL,,TOEIC,,ごみ
traveler,TSL,,TOEIC,,旅行者
tray,TSL,,TOEIC,,盆、トレー
tremendous,TSL,,TOEIC,,途方もない、素晴らしい
tropical,TSL,,TOEIC,,熱帯の
tuition,TSL,,TOEIC,,授業料、指導
tuna,TSL,,TOEIC,,マグロ、ツナ
tunnel,TSL,,TOEIC,,トンネル
turnover,TSL,,TOEIC,,売上高、離職率、回転率
umbrella,TSL,,TOEIC,,傘
unattended,TSL,,TOEIC,,付き添いのない、放置された
unauthorize,TSL,,TOEIC,,権限を与えない（unauthorized 無許可の）
unavailable,TSL,,TOEIC,,入手できない、手が空いていない
uncomfortable,TSL,,TOEIC,,心地よくない、不快な
underground,TSL,,TOEIC,,地下の
underline,TSL,,TOEIC,,下線を引く、強調する
underway,TSL,,TOEIC,,進行中で
unemployed,TSL,,TOEIC,,失業中の
unexpected,TSL,,TOEIC,,予期しない、意外な
unfamiliar,TSL,,TOEIC,,なじみのない、不案内な
unhappy,TSL,,TOEIC,,不幸な、不満な
unlimited,TSL,,TOEIC,,無制限の
unload,TSL,,TOEIC,,荷を降ろす
unnecessary,TSL,,TOEIC,,不要な
unpaid,TSL,,TOEIC,,未払いの、無給の
unpleasant,TSL,,TOEIC,,不快な
unplug,TSL,,TOEIC,,プラグを抜く
unreal,TSL,,TOEIC,,非現実的な
unreliable,TSL,,TOEIC,,当てにならない、信頼できない
unspecified,TSL,,TOEIC,,明記されていない、不特定の
unsure,TSL,,TOEIC,,確信のない、自信のない
unused,TSL,,TOEIC,,使われていない、未使用の
unusually,TSL,,TOEIC,,異常に、いつになく
upcoming,TSL,,TOEIC,,来たるべき、今度の
upgrade,TSL,,TOEIC,,格上げする、性能を上げる
upstairs,TSL,,TOEIC,,階上に
urgent,TSL,,TOEIC,,緊急の
urgently,TSL,,TOEIC,,緊急に
usage,TSL,,TOEIC,,使用（法）、語法
utility,TSL,,TOEIC,,公共料金、実用性、ユーティリティー
vacancy,TSL,,TOEIC,,空室、欠員
vacant,TSL,,TOEIC,,空いている、空席の
vacate,TSL,,TOEIC,,立ち退く、（席などを）空ける
vacation,TSL,,TOEIC,,休暇
vacuum,TSL,,TOEIC,,真空、掃除機（をかける）
valid,TSL,,TOEIC,,有効な、正当な
validate,TSL,,TOEIC,,有効にする、確認する
vanilla,TSL,,TOEIC,,バニラ
vase,TSL,,TOEIC,,花瓶
vegetarian,TSL,,TOEIC,,菜食主義者（の）
vend,TSL,,TOEIC,,販売する
vendor,TSL,,TOEIC,,販売業者、売り手
venue,TSL,,TOEIC,,開催地、会場
verbal,TSL,,TOEIC,,言葉の、口頭の
verify,TSL,,TOEIC,,確認する、証明する
videoconference,TSL,,TOEIC,,テレビ会議
violate,TSL,,TOEIC,,違反する、侵害する
violation,TSL,,TOEIC,,違反、侵害
violin,TSL,,TOEIC,,バイオリン
visa,TSL,,TOEIC,,ビザ、査証
vitamin,TSL,,TOEIC,,ビタミン
volleyball,TSL,,TOEIC,,バレーボール
voucher,TSL,,TOEIC,,引換券、クーポン、伝票
waiter,TSL,,TOEIC,,ウエイター、給仕
waitress,TSL,,TOEIC,,ウエイトレス
waive,TSL,,TOEIC,,（権利などを）放棄する、免除する
walkway,TSL,,TOEIC,,歩道、通路
wallet,TSL,,TOEIC,,財布
ward,TSL,,TOEIC,,病棟、（行政の）区
warehouse,TSL,,TOEIC,,倉庫
warranty,TSL,,TOEIC,,保証（書）
webpage,TSL,,TOEIC,,ウェブページ
website,TSL,,TOEIC,,ウェブサイト
weekday,TSL,,TOEIC,,平日
wellness,TSL,,TOEIC,,健康（増進）
whale,TSL,,TOEIC,,クジラ
wheelchair,TSL,,TOEIC,,車いす
whoever,TSL,,TOEIC,,〜する人は誰でも
wildlife,TSL,,TOEIC,,野生生物
willingness,TSL,,TOEIC,,快く〜する気持ち、意欲
windy,TSL,,TOEIC,,風の強い
wireless,TSL,,TOEIC,,無線の
wisely,TSL,,TOEIC,,賢明に
withdrawal,TSL,,TOEIC,,引き出し、撤退、取り消し
wool,TSL,,TOEIC,,羊毛、ウール
workbook,TSL,,TOEIC,,練習帳、作業手順書
workforce,TSL,,TOEIC,,労働力、全従業員
workplace,TSL,,TOEIC,,職場
workshop,TSL,,TOEIC,,作業場、研修会
worldwide,TSL,,TOEIC,,世界的な、世界中で
worthwhile,TSL,,TOEIC,,やりがいのある、価値のある
wrinkle,TSL,,TOEIC,,しわ
wristwatch,TSL,,TOEIC,,腕時計
yearly,TSL,,TOEIC,,毎年の、年1回の
yen,TSL,,TOEIC,,円（通貨）
yoga,TSL,,TOEIC,,ヨガ
zoo,TSL,,TOEIC,,動物園
